"artist_name","user_first_name","item_in_session","user_last_name","song_length","session_id","song_title","user_id"
"Yazoo","Matthew","28","Jones","178.99057","957","Don't Go (Live)","36"
"Hans Zimmer_ James Newton Howard","Chloe","12","Cuevas","455.47057","987","Macrotus","49"
"Paul Cardall","Matthew","29","Jones","222.87628","957","Scarborough Fair","36"
"Aretha Franklin","Matthew","30","Jones","183.90159","957","Hello Sunshine","36"
"Muse","Chloe","13","Cuevas","209.50159","987","Supermassive Black Hole (Twilight Soundtrack Version)","49"
"Coldplay","Matthew","31","Jones","298.762","957","Shiver","36"
"Eric Clapton","Chloe","14","Cuevas","271.80363","987","Tears In Heaven","49"
"Kate Winslet","Matthew","37","Jones","106.73587","957","What If (Film Version)","36"
"Roadrunner United","Chloe","15","Cuevas","285.02159","987","The Enemy (Album Version)","49"
"Flogging Molly","Matthew","38","Jones","260.75383","957","Punch Drunk Grinning Soul","36"
"Apocalyptica","Chloe","16","Cuevas","206.15791","987","Quutamo","49"
"Blind Melon","Matthew","39","Jones","214.72608","957","Mouthful Of Cavities","36"
"Killswitch Engage","Chloe","17","Cuevas","254.45832","987","In A Dead World (Album Version)","49"
"Charlie Wilson featuring Snoop Dogg","Matthew","40","Jones","231.70567","957","Let It Out","36"
"Black Eyed Peas","Chloe","18","Cuevas","229.61587","987","Let's Get It Started","49"
"Coldplay","Matthew","41","Jones","139.12771","957","Don't Panic","36"
"Tori Amos Featuring Damien Rice","Matthew","42","Jones","215.82322","957","The Power of Orange Knickers","36"
"Abba","Matthew","43","Jones","213.05424","957","Summer Night City","36"
"Blu Cantrell Featuring Foxy Brown","Matthew","44","Jones","250.69669","957","Hit 'Em Up Style (Oops!)","36"
"Keyshia Cole / T.I. / Missy Elliott / Young Dro","Matthew","45","Jones","220.08118","957","Let It Go","36"
"Maroon 5","Matthew","46","Jones","152.842","957","Can't Stop","36"
"Angels and Airwaves","Matthew","47","Jones","302.05342","957","The Gift","36"
"Silversun Pickups","Matthew","48","Jones","348.23791","957","Lazy Eye [Jason Bentley Remix]","36"
"65daysofstatic","Mohammad","0","Rodriguez","264.98567","969","Drove Through Ghosts to Get Here","88"
"Los Abuelos De La Nada","Matthew","51","Jones","122.27873","957","Se Me OlvidÃÂ³ Que Te OlvidÃÂ©","36"
"STRATOVARIUS","Matthew","52","Jones","442.06975","957","Soul Of A Vagabond","36"
"Young Money featuring Lloyd","Mohammad","1","Rodriguez","196.33587","969","BedRock (Radio Edit) (feat.Lloyd)","88"
"The Human League","Mohammad","2","Rodriguez","225.17506","969","(Keep Feeling) Fascination (2003 Digital Remaster)","88"
"Enya","Matthew","53","Jones","185.7824","957","Aldebaran","36"
"Alceu ValenÃÂ§a","Mohammad","3","Rodriguez","176.56118","969","Eu Te Amo","88"
"Nickel Creek","Matthew","54","Jones","225.69751","957","In The House Of Tom Bombadil","36"
"Linkin Park","Brantley","1","West","208.95302","270","Crawling (Album Version)","28"
"Matisyahu","Mohammad","4","Rodriguez","222.37995","969","King Without A Crown","88"
"Bryn Terfel / Berliner Philharmoniker / Claudio Abbado","Matthew","55","Jones","967.36608","957","Wotan's Farewell & Magic Fire Music","36"
"Jens Lekman","Mohammad","5","Rodriguez","210.46812","969","Someone To Share My Life With","88"
"Propellerheads","Mohammad","6","Rodriguez","239.3073","969","Take California","88"
"Daft Punk","Tegan","0","Levine","286.6673","992","Human After All (SebastiAn Remix )","80"
"Edward Sharpe & The Magnetic Zeros","Mohammad","7","Rodriguez","306.31138","969","Home","88"
"The Feeling","Tegan","1","Levine","227.36934","992","I Want You Now","80"
"Crystal Castles","Mohammad","8","Rodriguez","186.38322","969","Untrust us","88"
"The Black Keys","Tegan","2","Levine","152.52853","992","Busted","80"
"Timbaland / Keri Hilson / D.O.E.","Matthew","56","Jones","179.25179","957","The Way I Are","36"
"Oliver Koletzki","Mohammad","9","Rodriguez","609.48853","969","Nascita Of The Monsters","88"
"Josh Groban","Tegan","3","Levine","152.0322","992","Lullaby [With Ladysmith Black Mambazo] (Album Version)","80"
"Moonspell","Matthew","57","Jones","293.642","957","Hers is the twilight","36"
"Alliance Ethnik","Tegan","4","Levine","252.21179","992","ReprÃÂ©sente","80"
"Silverchair","Tegan","5","Levine","267.88526","992","Tomorrow","80"
"Blood Red Shoes","Matthew","58","Jones","186.90567","957","Don't Ask","36"
"Kurd Maverick","Matthew","59","Jones","480.46975","957","Let's Work","36"
"Deadmau5","Mohammad","10","Rodriguez","429.94893","969","Arguru","88"
"Usher Featuring Lil' Jon & Ludacris","Mohammad","11","Rodriguez","250.38322","969","Yeah!","88"
"The Aztext","Matthew","60","Jones","259.21261","957","Learn to Talk","36"
"Rey Ruiz","Mohammad","12","Rodriguez","301.87057","969","Por Amarte AsÃÂ­","88"
"BjÃÂ¶rk","Matthew","61","Jones","348.57751","957","Undo","36"
"LeAnn Rimes","Mohammad","13","Rodriguez","217.25995","969","Probably Wouldn't Be This Way (Dann Huff remix)","88"
"Jagged Edge","Matthew","62","Jones","195.21261","957","Addicted To Your Love","36"
"Gorillaz","Tegan","7","Levine","183.53587","992","Rock The House (Radio Edit)","80"
"Guns N' Roses","Mohammad","14","Rodriguez","193.14893","969","Used To Love Her","88"
"Verdena","Matthew","63","Jones","241.162","957","Phantastica","36"
"Angus & Julia Stone","Tegan","8","Levine","218.8273","992","Soldier","80"
"Tegan And Sara","Mohammad","15","Rodriguez","180.29669","969","Relief Next To Me (Album Version)","88"
"BjÃÂ¶rk","Matthew","64","Jones","348.57751","957","Undo","36"
"Andrew Gold","Tegan","9","Levine","282.01751","992","Thank You for Being a Friend","80"
"Platero Y Tu","Mohammad","16","Rodriguez","133.61587","969","Imanol","88"
"My Chemical Romance","Magdalene","0","Herman","311.11791","707","Welcome To The Black Parade (Album Version)","77"
"Justin Bieber","Mohammad","17","Rodriguez","220.89098","969","Somebody To Love","88"
"BlÃÂ¸f","Tegan","10","Levine","294.29506","992","Aanzoek Zonder Ringen (met Kodo)","80"
"Avenged Sevenfold","Matthew","65","Jones","312.11057","957","Bat Country (Album Version)","36"
"KMC Feat. Dhany","Mohammad","18","Rodriguez","483.81342","969","I Feel So Fine ","88"
"Kings Of Leon","Magdalene","1","Herman","201.79546","707","Revelry","77"
"Faith No More","Tegan","11","Levine","257.802","992","Midlife Crisis","80"
"Lily Allen","Matthew","66","Jones","197.45914","957","Him","36"
"Framing Hanley","Magdalene","2","Herman","230.08608","707","Alone In This Bed (Capeside)","77"
"Andrew Jackson Jihad","Matthew","68","Jones","74.97098","957","Brave as a Noun","36"
"Twista","Tegan","12","Levine","223.03302","992","Girl Tonite [Featuring Trey Songz] [Explicit Album Version]","80"
"Sisqo","Mohammad","19","Rodriguez","253.49179","969","Thong Song","88"
"Underworld","Magdalene","3","Herman","158.4322","707","To Heal","77"
"Paramore","Matthew","69","Jones","267.65016","957","The Only Exception (Album Version)","36"
"Train","Magdalene","4","Herman","216.76363","707","Hey_ Soul Sister","77"
"Die Mooskirchner","Tegan","13","Levine","169.29914","992","Frisch und g'sund","80"
"Ron Carter","Mohammad","20","Rodriguez","497.13587","969","I CAN'T GET STARTED","88"
"Bo Kaspers Orkester","Matthew","70","Jones","259.36934","957","Undantag","36"
"Kid Cudi / MGMT / Ratatat","Magdalene","5","Herman","295.67955","707","Pursuit Of Happiness (nightmare)","77"
"Bacilos","Matthew","71","Jones","307.51302","957","Viejo","36"
"Alejandro Sanz","Mohammad","21","Rodriguez","277.2371","969","Y solo se me ocurre amarte (Unplugged)","88"
"UNKLE","Matthew","73","Jones","295.54893","957","Burn My Shadow","36"
"the bird and the bee","Mohammad","22","Rodriguez","225.17506","969","My Love","88"
"TRUSTcompany","Martin","0","Johnson","194.2722","773","Take It All","55"
"Pixies","Matthew","74","Jones","229.3024","957","Where Is My Mind?","36"
"Faith No More","Mohammad","23","Rodriguez","249.86077","969","Last Cup Of Sorrow","88"
"Big Tymers","Matthew","75","Jones","289.95873","957","Rocky","36"
"The Darkness","Mohammad","24","Rodriguez","217.05098","969","I Believe In A Thing Called Love","88"
"D Black","Matthew","76","Jones","261.14567","957","Mais E Mais Amor","36"
"Craig Mack","Mohammad","25","Rodriguez","218.04363","969","Flava In Your Ear","88"
"DAVE MATTHEWS BAND","Tegan","15","Levine","71.81016","992","Grux","80"
"Sugar Pie DeSanto","Tegan","16","Levine","169.50812","992","Soulful Dress","80"
"Mickie Krause","Mohammad","26","Rodriguez","204.17261","969","Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West)","88"
"Mikel Erentxun","Tegan","17","Levine","178.83383","992","Frases Mudas","80"
"Sigur RÃÂ³s","Mohammad","27","Rodriguez","333.63546","969","Gong","88"
"Two Door Cinema Club","Tegan","18","Levine","190.56281","992","You Are Not Stubborn","80"
"Josh Turner","Tegan","19","Levine","208.84853","992","Firecracker","80"
"El Gran Combo De Puerto Rico","Mohammad","28","Rodriguez","226.89914","969","Sin Salsa No Hay ParaÃÂ­so","88"
"The Black Keys","Tegan","20","Levine","156.18567","992","Heavy Soul ","80"
"Muse","Mohammad","29","Rodriguez","185.93914","969","Yes Please","88"
"Rivers Cuomo","Tegan","21","Levine","219.48036","992","The World We Love So Much","80"
"Man Man","Mohammad","30","Rodriguez","222.45832","969","Van Helsing Boombox","88"
"Four Tet","Tegan","22","Levine","276.76689","992","Untangle","80"
"Usher featuring will.i.am","Mohammad","31","Rodriguez","395.72853","969","OMG","88"
"The Grateful Dead","Tegan","23","Levine","351.9473","992","Peggy-O [Studio Outtake]","80"
"Rilo Kiley","Mohammad","32","Rodriguez","270.99383","969","I Never (Album Version)","88"
"Leonard Cohen","Tegan","24","Levine","267.67628","992","I'm Your Man","80"
"Justin Bieber","Mohammad","33","Rodriguez","191.55546","969","Love Me","88"
"Olivier Darock","Tegan","25","Levine","391.10485","992","Miss You","80"
"Anjulie","Mohammad","34","Rodriguez","187.76771","969","Addicted2Me","88"
"Rilo Kiley","Mohammad","35","Rodriguez","322.42893","969","A Man/Me/Then Jim (Album Version)","88"
"Florence + The Machine","Tegan","26","Levine","258.55955","992","Cosmic Love","80"
"Daft Punk","Tegan","27","Levine","213.28934","992","Harder Better Faster Stronger (Alive Radio Edit 2007)","80"
"R. Kelly","Jordan","0","Hicks","297.37751","935","Your Body's Callin'","37"
"Erykah Badu","Tegan","28","Levine","366.65424","992","Fall In Love (your funeral)","80"
"C.J. Lewis","Jordan","1","Hicks","201.27302","935","Sweets For My Sweet","37"
"Modest Mouse","Tegan","29","Levine","190.35383","992","Here It Comes","80"
"Lil Wayne / Bobby Valentino / Kidd Kidd","Tegan","30","Levine","286.95465","992","Mrs. Officer","80"
"Pantera","Tegan","31","Levine","239.0722","992","Becoming [Live Version]","80"
"Foo Fighters","Tegan","32","Levine","252.52526","992","DOA","80"
"Jeremih","Tegan","33","Levine","220.55138","992","My Ride","80"
"Charttraxx Karaoke","Tegan","34","Levine","225.17506","992","Fireflies","80"
"Nirvana","Tegan","35","Levine","186.48771","992","Breed","80"
"Kanye West","Tegan","36","Levine","311.84934","992","Stronger","80"
"Kiuas","Tegan","37","Levine","265.24689","992","The New Chapter","80"
"Wet Wet Wet","Tegan","38","Levine","237.71383","992","Love Is All Around","80"
"Michael BublÃÂ©","Tegan","39","Levine","199.20934","992","Come Fly With Me (Album Version)","80"
"Jody McBrayer","Tegan","40","Levine","247.19628","992","To Ever Live Without Me","80"
"No Mercy","Tegan","41","Levine","240.8224","992","Please Don't Go","80"
"Coldplay","Samuel","0","Gonzalez","47.64689","876","Postcards From Far Away","61"
"Philippe Rochard","Samuel","1","Gonzalez","360.51546","876","Crumpshit","61"
"Samy Deluxe","Tegan","43","Levine","238.36689","992","Intro","80"
"Method Man","Tegan","44","Levine","196.75383","992","Method Man","80"
"America","Samuel","2","Gonzalez","219.19302","876","Love & Leaving","61"
"Pet Shop Boys With Dusty Springfield","Tegan","45","Levine","262.19057","992","What Have I Done To Deserve This? (2001 Digital Remaster)","80"
"Paramore","Samuel","3","Gonzalez","267.65016","876","The Only Exception (Album Version)","61"
"The Offspring","Tegan","46","Levine","239.93424","992","We Are One","80"
"Markus Schulz Feat. Departure","Samuel","6","Gonzalez","543.58159","876","Cause You Know","61"
"Lupe Fiasco feat. Nikki Jean","Tegan","47","Levine","242.49424","992","Hip-Hop Saved My Life (feat. Nikki Jean) (Explicit Album Version)","80"
"ISRAEL & NEW BREED","Tegan","48","Levine","469.52444","992","If Not For Your Grace","80"
"Florence + The Machine","Samuel","7","Gonzalez","80.87465","876","Bird Song Intro","61"
"Crash Romeo","Tegan","49","Levine","170.84036","992","Actions not words","80"
"Royksopp","Tegan","50","Levine","163.65669","992","Happy Up Here","80"
"Cage The Elephant","Tegan","51","Levine","241.162","992","In One Ear","80"
"The Unwinding Hours","Tegan","52","Levine","301.50485","992","There Are Worse Things Than Being Alone","80"
"Shakira","Tegan","53","Levine","159.05914","992","La Pared","80"
"Vader","Tegan","54","Levine","245.86404","992","Fight Fire With Fire","80"
"Combichrist","Lily","0","Burns","336.14322","958","red signal","32"
"Good Old War","Tegan","55","Levine","166.03383","992","Just Another Day","80"
"Regina Spektor","Tegan","56","Levine","122.43546","992","Baobabs (Bonus Album Version)","80"
"Cartola","Tegan","57","Levine","208.92689","992","Sala De RecepÃÂ§ÃÂ£o","80"
"The Offspring","Tegan","58","Levine","175.04608","992","Not the One (Album Version)","80"
"Nirvana","Tegan","59","Levine","257.01832","992","Lithium","80"
"The Radio Dept.","Tegan","60","Levine","163.36934","992","Where Damage Isn't Already Done","80"
"OlÃÂ© OlÃÂ©","Tegan","61","Levine","247.87546","992","Con sÃÂ³lo una mirada","80"
"Lady GaGa","Tegan","62","Levine","274.18077","992","Alejandro","80"
"The Temper Trap","Tegan","63","Levine","275.40853","992","Fools","80"
"The Avett Brothers","Tegan","64","Levine","244.29669","992","Go To Sleep","80"
"Hoobastank","Cierra","0","Finley","241.3971","132","Say The Same","96"
"Mark Knopfler","Cierra","1","Finley","249.3122","132","Why Aye Man","96"
"Mogwai","Cierra","2","Finley","341.28934","132","We're No Here","96"
"The Casualties","Cierra","3","Finley","181.49832","132","Punx Unite","96"
"The Living End","Ryan","0","Smith","188.62975","433","Roll On (Album Version)","26"
"Aloe Blacc","Rylan","0","George","244.1922","402","I Need A Dollar","16"
"Faith No More","Rylan","1","George","326.50404","402","Helpless","16"
"Chris Cornell","Aleena","0","Kirby","353.69751","350","Sunshower (Great Expectations Soundtrack)","44"
"Weezer","Aleena","1","Kirby","203.93751","350","My Name Is Jonas","44"
"Stream of Passion feat. Ayreon","Aleena","2","Kirby","257.56689","350","Valley Of The Queens","44"
"Lupe Fiasco","Aleena","3","Kirby","273.94567","350","Shining Down [feat. Matthew Santos] (Amended Album Version)","44"
"Tom Petty","Aleena","4","Kirby","263.23546","350","Runnin' Down A Dream","44"
"The Killers","Aleena","5","Kirby","220.89098","350","When You Were Young","44"
"Afghan Whigs","Aleena","6","Kirby","179.40853","350","I'm Her Slave (Album)","44"
"CSS","Aleena","7","Kirby","213.75955","350","Let's Make Love And Listen To Death From Above [Dan Carey Mix] (remastered album version)","44"
"Mos Def / Talib Kweli","Aleena","8","Kirby","141.37424","350","History","44"
"Ryan Leslie","Aleena","9","Kirby","203.96363","350","How It Was Supposed To Be","44"
"Mark Lowry","Aleena","10","Kirby","168.28036","350","Get Together With The Lord (The Best Of Mark Lowry - Volume 2 Version)","44"
"Beirut","Aleena","11","Kirby","230.19057","350","Nantes","44"
"MODESELEKTOR FEAT. PUPPETMASTAZ","Aleena","12","Kirby","52.79302","350","THE DARK SIDE OF THE FROG","44"
"Kid Cudi / Kanye West / Common","Aleena","13","Kirby","237.76608","350","Make Her Say","44"
"Julie Ruin","Aleena","14","Kirby","142.47138","350","Breakout A-Town","44"
"Sons And Daughters","Aleena","15","Kirby","165.90322","350","The Bell","44"
"Children 18:3","Aleena","16","Kirby","178.52036","350","Mock The Music","44"
"Chris Cagle","Aleena","17","Kirby","232.85506","350","Miss Me Baby","44"
"John Waite","Aleena","18","Kirby","269.76608","350","Missing You","44"
"Basshunter","Aleena","19","Kirby","223.32036","350","Walk On Water","44"
"Jay-Z / Lil Wayne","Aleena","20","Kirby","236.01587","350","Hello Brooklyn 2.0","44"
"Snow Patrol","Aleena","21","Kirby","273.6322","350","It's Beginning To Get To Me","44"
"Coldcut","Aleena","22","Kirby","203.07546","350","Autumn Leaves","44"
"Magic Dirt","Aleena","23","Kirby","251.79383","350","Plastic Loveless Letter","44"
"J. Karjalainen & Mustat Lasit","Aleena","24","Kirby","336.74404","350","Sinisten tÃÂ¤htien alla","44"
"OneRepublic","Aleena","25","Kirby","224.67873","350","Secrets","44"
"Nirvana","Aleena","26","Kirby","219.08853","350","Come As You Are","44"
"Joyce Cooling","Aleena","27","Kirby","248.11057","350","It's Time I Go (Jazz)","44"
